연번,역번호,호선,역명,역전화번호,도로명주소,지번주소,gu,law_code,name_std,lat,lon,geo_status
13,203,2,을지로3가,02-6110-2031,서울특별시 중구 을지로 지하106(을지로3가),서울특별시 중구 을지로3가 347-3 을지로3가역(2호선),중구,11020,을지로3가역,37.5662094,126.9902284,OK
72,320,3,을지로3가,02-6110-3301,서울특별시 중구 을지로 지하129(을지로3가),서울특별시 중구 을지로3가 282-8 을지로3가역(3호선),중구,11020,을지로3가역,37.5664076,126.9936319,OK
14,204,2,을지로4가,02-6110-2041,서울특별시 중구 을지로 지하178(을지로4가),서울특별시 중구 을지로4가 267-1 을지로4가역(2호선),중구,11020,을지로4가역,37.5660287,126.9988008,OK
146,2536,5,을지로4가,02-6311-5351,서울특별시 중구 창경궁로 지하51(주교동),서울특별시 중구 주교동 191 을지로4가역(5호선),중구,11020,을지로4가역,37.56889,126.9995436,OK
12,202,2,을지로입구,02-6110-2021,서울특별시 중구 을지로 지하42(을지로1가),서울특별시 중구 을지로1가 100-1 을지로입구역(2호선),중구,11020,을지로입구역,37.5666911,126.9802528,OK
177,2611,6,응암,02-6311-6101,서울특별시 은평구 증산로 지하477(신사동),서울특별시 은평구 신사동 22-15 응암역(6호선),은평구,11120,응암역,37.595613,126.9072033,OK
51,241,2,이대,02-6110-2411,서울특별시 마포구 신촌로 지하180(염리동),서울특별시 마포구 염리동 8-85 이대역(2호선),마포구,11140,이대역,37.5469511,126.9438905,OK
243,2738,7,이수,02-6311-7361,서울특별시 동작구 사당로 지하310(사당동),서울특별시 동작구 사당동 144-4 이수역(7호선),동작구,11200,이수역,37.4889312,126.9691198,OK
,,,,,,,,,이수역3번출구,37.486116,126.9824065,
,,,,,,,,,이수역4번출구,37.48574,126.9824795,
,,,,,,,,,이수역5번출구,37.4852789,126.9826499,
,,,,,,,,,이수역6번출구,37.4849378,126.9823662,
116,430,4,이촌(국립중앙박물관),02-6110-4301,서울특별시 용산구 서빙고로 지하83(용산동5가),서울특별시 용산구 용산동5가 17-112 이촌역(4호선),용산구,11030,이촌역,37.5261469,126.9745744,OK
197,2631,6,이태원,02-6311-6301,서울특별시 용산구 이태원로 지하177(이태원동),서울특별시 용산구 이태원동 119-23 이태원역(6호선),용산구,11030,이태원역,37.5342345,126.9905368,OK
90,338,3,일원,02-6110-3481,서울특별시 강남구 일원로 지하121(일원동),서울특별시 강남구 일원동 717 일원역(3호선),강남구,11230,일원역,37.4881652,127.0828815,OK
235,2730,7,자양,02-6311-7281,서울특별시 광진구 능동로 10(자양동),서울특별시 광진구 자양동 73-2 자양역(7호선),광진구,11050,자양역,37.540458,127.066694,OK
25,215,2,잠실나루,02-6110-2151,서울특별시 송파구 오금로 20(신천동),서울특별시 송파구 신천동 15 잠실나루역(2호선),송파구,11240,잠실나루역,37.5189313,127.104757,OK
27,217,2,잠실새내,02-6110-2171,서울특별시 송파구 올림픽로 지하140(잠실동),서울특별시 송파구 잠실동 33 잠실새내역(2호선),송파구,11240,잠실새내역,37.5045774,127.0727245,OK
,,,,,,,,,잠실새내역4번출구,37.5114473,127.084734,
26,216,2,잠실(송파구청),02-6110-2161,서울특별시 송파구 올림픽로 지하265(신천동),서울특별시 송파구 신천동 8 잠실역(2호선),송파구,11240,잠실역,37.52099219999999,127.0991094,OK
263,2815,8,잠실(송파구청),02-6311-8141,서울특별시 송파구 올림픽로 305(신천동),서울특별시 송파구 신천동 7-4 잠실역(8호선),송파구,11240,잠실역,37.5149112,127.1040804,OK
,,,,,,,,,잠실역9번출구,37.51490972,127.1040773,
,,,,,,,,,잠실역10번출구,37.51450833,127.1045716,
80,328,3,잠원,02-6110-3381,서울특별시 서초구 잠원로4길 지하46(잠원동),서울특별시 서초구 잠원동 100-1 잠원역(3호선),서초구,11220,잠원역,37.5126755,127.0107095,OK
,,,,,,,,,잠원역1번출구,37.5128993,127.0116807,
,,,,,,,,,잠원역2번출구,37.5126605,127.0111648,
,,,,,,,,,잠원역3번출구,37.5128317,127.0110033,
,,,,,,,,,잠원역4번출구,37.5130792,127.0115264,
247,2742,7,장승배기,02-6311-7401,서울특별시 동작구 상도로 지하188(상도동) ,서울특별시 동작구 상도동 26-20 장승배기역(7호선),동작구,11200,장승배기역,37.4990513,126.9422048,OK
216,2711,7,장암,02-6311-7091,경기도 의정부시 동일로 121(장암동),경기도 의정부시 장암동 160-8 장암역(7호선),,,장암역,37.7001506,127.0531007,OK
268,2820,8,장지,02-6311-8191,서울특별시 송파구 송파대로 지하82(장지동),서울특별시 송파구 장지동 201-5 장지역(8호선),송파구,11240,장지역,37.4768715,127.1320663,OK
,,,,,,,,,장지역4번출구,37.47855999,127.1258271,
154,2544,5,장한평,02-6311-5431,서울특별시 동대문구 천호대로 지하405(장안동),서울특별시 동대문구 장안동 472-3 장한평역(5호선),동대문구,11060,장한평역,37.564181,127.0633192,OK
,,,,,,,,,정자역,37.367381,127.10843,
8,157,1,제기동,02-6110-1251,서울특별시 동대문구 왕산로 지하93(제기동),서울특별시 동대문구 제기동 65 제기동역(1호선),동대문구,11060,제기동역,37.5837593,127.0372351,OK
,,,,,,,,,제기동역5번출구,37.57807243,127.033951,
3,152,1,종각,02-6110-1311,서울특별시 종로구 종로 지하55(종로1가),서울특별시 종로구 종로1가 54 종각역(1호선),종로구,11010,종각역,37.5700105,126.9821081,OK
,,,,,,,,,종각역1번출구,37.57039952,126.9823697,
,,,,,,,,,종각역4번출구,37.57008439,126.9839376,
,,,,,,,,,종각역12번출구,37.5711,126.9883,
4,153,1,종로3가,02-6110-1301,서울특별시 종로구 종로 지하129(종로3가),서울특별시 종로구 종로3가 10-5 종로3가역(1호선),종로구,11010,종로3가역,37.5704474,126.990896,OK
71,319,3,종로3가,02-6110-3291,서울특별시 종로구 돈화문로 지하30(묘동),서울특별시 종로구 묘동 20-5 종로3가역(3호선),종로구,11010,종로3가역,37.5720785,126.9920972,OK
145,2535,5,종로3가(탑골공원),02-6311-5341,서울특별시 종로구 돈화문로11길 지하 26(돈의동),서울특별시 종로구 돈의동 39-1 5호선 종로3가역(5호선),종로구,11010,종로3가역,37.572586,126.9900433,OK
5,154,1,종로5가,02-6110-1291,서울특별시 종로구 종로 지하216(종로5가),서울특별시 종로구 종로5가 82-1 종로5가역(1호선),종로구,11010,종로5가역,37.571031,127.0019512,OK
28,218,2,종합운동장,02-6110-2181,서울특별시 송파구 올림픽로 지하23(잠실동),서울특별시 송파구 잠실동 122 종합운동장역(2호선),송파구,11240,종합운동장역,37.5166152,127.0877398,OK
281,4130,9,종합운동장,02-2656-0930,서울특별시 송파구 올림픽로 49(잠실동),서울특별시 송파구 잠실동 123 종합운동장역(9호선),송파구,11240,종합운동장역,37.5098432,127.1027932,OK
,,,,,,,,,종합운동장역9번출구,37.51106482,127.0775231,
221,2716,7,중계,02-6311-7141,서울특별시 노원구 동일로 지하1308-1(중계동),서울특별시 노원구 중계동 503-3 중계역(7호선),노원구,11110,중계역,37.6510125,127.0799977,OK
231,2726,7,중곡,02-6311-7241,서울특별시 광진구 능동로 지하417(중곡동),서울특별시 광진구 중곡동 273-2 7호선 중곡역(7호선),광진구,11050,중곡역,37.56354400000001,127.0888304,OK
289,4138,9,중앙보훈병원,02-2656-0938,서울특별시 강동구 동남로 지하625(둔촌동),서울특별시 강동구 둔촌동 8-1 중앙보훈병원역(9호선),강동구,11250,중앙보훈병원역,37.5348764,127.1452701,OK
226,2721,7,중화,02-6311-7191,서울특별시 중랑구 동일로 지하797(중화동),서울특별시 중랑구 중화동 50-3 중화역(7호선),중랑구,11070,중화역,37.6005095,127.0781428,OK
,,9,,,,,,,증미역,37.557402,126.861939,
184,2618,6,증산(명지대앞),02-6311-6171,서울특별시 은평구 증산로 지하306(증산동),서울특별시 은평구 증산동 199-8 증산역(6호선),은평구,11120,증산역,37.5841679,126.9059643,OK
61,309,3,지축,02-6110-3191,경기도 고양시 덕양구 삼송로 300(지축동),경기도 고양시 덕양구 지축동 818-64 지축역(3호선),,,지축역,37.6487922,126.911372,OK
98,412,4,창동,02-6110-4121,서울특별시 도봉구 마들로11길 77(창동),서울특별시 도봉구 창동 135-1 창동역(4호선),도봉구,11100,창동역,37.6533776,127.0476817,OK
204,2638,6,창신,02-6311-6371,서울특별시 종로구 지봉로 지하112(창신동),서울특별시 종로구 창신동 20-8 창신역(6호선),종로구,11010,창신역,37.5753626,127.0154315,OK
256,2751,7,천왕,02-6311-7491,서울특별시 구로구 오리로 지하1154(천왕동),서울특별시 구로구 천왕동 14-25 천왕역(7호선),구로구,11170,천왕역,37.4808353,126.8398192,OK
158,2548,5,천호(풍납토성),02-6311-5471,서울특별시 강동구 천호대로 지하997(천호동),서울특별시 강동구 천호동 455 천호역(5호선),강동구,11250,천호역,37.5443765,127.1276202,OK
260,2812,8,천호(풍납토성),02-6311-5471,서울특별시 강동구 천호대로 지하997(천호동),서울특별시 강동구 천호동 455 천호역(8호선),강동구,11250,천호역,37.5443765,127.1276202,OK
254,2749,7,철산,02-6311-7471,경기도 광명시 철산로 지하13(철산동),경기도 광명시 철산동 526 철산역(7호선),,,철산역,37.4759465,126.8682506,OK
,,,,,,,,,청계산입구역,37.448383,127.054678,
,,,,,,,,,청계산입구역1번출구,37.4489656,127.0543366,
,,,,,,,,,청계산입구역2번출구,37.4477248,127.0550808,
148,2538,5,청구,02-6311-5371,서울특별시 중구 청구로 지하77(신당동),서울특별시 중구 신당동 295-2 청구역(5호선),중구,11020,청구역,37.5607672,127.0144712,OK
201,2635,6,청구,02-6311-5371,서울특별시 중구 청구로 지하77(신당동),서울특별시 중구 신당동 295-2 청구역(6호선),중구,11020,청구역,37.5607672,127.0144712,OK
236,2731,7,청담,02-6311-7291,서울특별시 강남구 학동로 지하508(청담동),서울특별시 강남구 청담동 77-76 청담역(7호선),강남구,11230,청담역,37.51673170000001,127.042221,OK
,,,,,,,,,청담역8번출구,37.51921581,127.0498316,
9,158,1,청량리(서울시립대입구),02-6110-1241,서울특별시 동대문구 왕산로 지하205(전농동),서울특별시 동대문구 전농동 620-69 청량리역(1호선),동대문구,11060,청량리역,37.5797474,127.0557043,OK
,,,,,,,,,청량리역3번출구,37.58089297,127.045981,
118,432,4,총신대입구(이수),02-6110-4321,서울특별시 동작구 동작대로 지하117(사당동),서울특별시 동작구 사당동 736-1 총신대입구(이수)역(4호선),동작구,11200,총신대입구역,37.476559,126.981633,OK
,,,,,,,,,총신대입구역1번출구,37.4883066,126.9825309,
,,,,,,,,,총신대입구역2번출구,37.4869169,126.9824513,
73,321,3,충무로,02-6110-4231,서울특별시 중구 퇴계로 지하214(필동2가),서울특별시 중구 필동2가 16-2 충무로역(3호선),중구,11020,충무로역,37.5587734,126.9947209,OK
109,423,4,충무로,02-6110-4231,서울특별시 중구 퇴계로 지하214(필동2가),서울특별시 중구 필동2가 16-2 충무로역(4호선),중구,11020,충무로역,37.5587734,126.9947209,OK
53,243,2,충정로(경기대입구),02-6110-2431,서울특별시 서대문구 서소문로 지하17(충정로3가),서울특별시 서대문구 충정로3가 319-1 충정로역(2호선),서대문구,11130,충정로역,37.5634497,126.9611328,OK
142,2532,5,충정로(경기대입구),02-6311-5311,서울특별시 서대문구 충정로 지하 28-1(충정로3가),서울특별시 서대문구 충정로3가 248-1 충정로역(5호선),서대문구,11130,충정로역,37.5624087,126.9615382,OK
,,,,,,,,,충정로역3번출구,37.5604465,126.9653666,
212,2646,6,태릉입구,02-6311-7171,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시 노원구 공릉동 616-4 태릉입구역(6호선),노원구,11110,태릉입구역,37.6304722,127.0909904,OK
224,2719,7,태릉입구,02-6311-7171,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시 노원구 공릉동 616-4 태릉입구역(7호선),노원구,11110,태릉입구역,37.6304722,127.0909904,OK
,,,,,,,,,태릉입구역6번출구,37.6179352,127.0760085,
,,,,,,,,,판교역,37.2337,127.0644,
222,2717,7,하계,02-6311-7151,서울특별시 노원구 동일로 지하1196(하계동),서울특별시 노원구 하계동 273-5 하계역(7호선),노원구,11110,하계역,37.6376443,127.0725093,OK
176,2566,5,하남검단산,02-6311-5651,경기도 하남시 대청로 지하100(창우동),경기도 하남시 창우동 526 하남검단산역(5호선),,,하남검단산역,37.5396625,127.2281275,OK
175,2565,5,하남시청(덕풍.신장),02-6311-5641,경기도 하남시 하남대로 지하820(덕풍동),경기도 하남시 덕풍동 405-1 하남시청(덕풍신장)역(5호선),,,하남시청역,37.5476396,127.2089488,OK
174,2564,5,하남풍산,02-6311-5631,경기도 하남시 덕풍서로 지하50(덕풍동),경기도 하남시 덕풍동 727-3 하남풍산역(5호선),,,하남풍산역,37.5518381,127.2029261,OK
238,2733,7,학동,02-6311-7311,서울특별시 강남구 학동로 지하180(논현동),서울특별시 강남구 논현동 279-67 학동역(7호선),강남구,11230,학동역,37.51673170000001,127.042221,OK
88,336,3,학여울,02-6110-3461,서울특별시 강남구 남부순환로 지하3104(대치동),서울특별시 강남구 대치동 514-3 학여울역(3호선),강남구,11230,학여울역,37.49387,127.061371,OK
198,2632,6,한강진,02-6311-6311,서울특별시 용산구 이태원로 지하287(한남동),서울특별시 용산구 한남동 726-494 한강진역(6호선),용산구,11030,한강진역,37.5374627,127.0010536,OK
105,419,4,한성대입구(삼선교),02-6110-4191,서울특별시 성북구 삼선교로 지하1(삼선동1가),서울특별시 성북구 삼선동1가 14 한성대입구역(4호선),성북구,11080,한성대입구역,37.5885903,127.0103548,OK
286,4135,9,한성백제,02-2656-0935,서울특별시 송파구 위례성대로 지하29(방이동),서울특별시 송파구 방이동 88-17 한성백제역(9호선),송파구,11240,한성백제역,37.510952,127.129178,OK
19,209,2,한양대,02-6110-2091,서울특별시 성동구 왕십리로 206(행당동),서울특별시 성동구 행당동 산17 한양대역(2호선),성동구,11040,한양대역,37.5608641,127.0367939,OK
48,238,2,합정,02-6110-2381,서울특별시 마포구 양화로 지하55(서교동),서울특별시 마포구 서교동 393 합정역(2호선),마포구,11140,합정역,37.553715,126.919581,OK
189,2623,6,합정,02-6311-6221,서울특별시 마포구 양화로 지하45(합정동),서울특별시 마포구 합정동 414 합정역(6호선),마포구,11140,합정역,37.5495753,126.9139908,OK
150,2540,5,행당,02-6311-5391,서울특별시 성동구 행당로 지하89(행당동),서울특별시 성동구 행당동 317-241 행당역(5호선),성동구,11040,행당역,37.5567086,127.0272721,OK
106,420,4,혜화,02-6110-4201,서울특별시 종로구 대학로 지하120(명륜4가),서울특별시 종로구 명륜4가 96-5 혜화역(4호선),종로구,11010,혜화역,37.5816314,127.0008865,OK
49,239,2,홍대입구,02-6110-2391,서울특별시 마포구 양화로 지하160(동교동),서울특별시 마포구 동교동 165 홍대입구역(2호선),마포구,11140,홍대입구역,37.5563194,126.9224078,OK
,,,,,,,,,홍대입구역1번출구,37.55632674,126.9226989,
66,314,3,홍제,02-6110-3241,서울특별시 서대문구 통일로 지하440-1(홍제동),서울특별시 서대문구 홍제동 161-1 홍제역(3호선),서대문구,11130,홍제역,37.5928868,126.9489057,OK
128,2518,5,화곡,02-6311-5171,서울특별시 강서구 화곡로 지하168(화곡동),서울특별시 강서구 화곡동 1089-54 화곡역(5호선),강서구,11160,화곡역,37.5487046,126.8450968,OK
213,2647,6,화랑대(서울여대입구),02-6311-6461,서울특별시 노원구 화랑로 지하510(공릉동),서울특별시 노원구 공릉동 285-2 화랑대역(6호선),노원구,11110,화랑대역,37.6280947,127.091262,OK
111,425,4,회현(남대문시장),02-6110-4251,서울특별시 중구 퇴계로 지하54(남창동),서울특별시 중구 남창동 64-1 회현역(4호선),중구,11020,회현역,37.5580788,126.9776197,OK
194,2628,6,효창공원앞,02-6311-6271,서울특별시 용산구 백범로 지하287(효창동),서울특별시 용산구 효창동 80 효창공원앞역(6호선),용산구,11030,효창공원앞역,37.5395736,126.963503,OK
,,9,,,,,,,흑석역,37.50877,126.963708,
